Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000120324,PCDHB10,7.336136482788154,7.009530478560328e-11,8.194436550261791e-09
ENSG00000134853,PDGFRA,7.364203115831556,7.160315001333114e-11,8.33876073743038e-09
ENSG00000133069,TMCC2,7.34483367697498,7.28067669841163e-11,8.446692297412002e-09
ENSG00000222009,BTBD19,7.308228002220124,7.692059685058968e-11,8.856608494736574e-09
ENSG00000122545,SEPTIN7,7.309251190630024,7.67469164647078e-11,8.856608494736574e-09
ENSG00000162878,PKDCC,7.321352534008176,7.775601982949069e-11,8.91914164299782e-09
ENSG00000116731,PRDM2,7.311342630500717,7.944875423708899e-11,9.079177487947788e-09
ENSG00000109743,BST1,7.300564487508434,7.988226681520095e-11,9.094655690542579e-09
ENSG00000065413,ANKRD44,7.329447085300905,8.064456814234608e-11,9.147312502450795e-09
ENSG00000142552,RCN3,7.296311432203748,8.148943279089879e-11,9.208909530799644e-09
ENSG00000137478,FCHSD2,7.327147513532424,8.254909401760303e-11,9.294236002454258e-09
ENSG00000105270,CLIP3,7.290416255133484,8.447977931138362e-11,9.476643479224034e-09
ENSG00000179627,ZBTB42,-7.314141032691405,8.531242561462044e-11,9.53499168627582e-09
ENSG00000168405,CMAHP,7.2871979875418695,8.579118647393933e-11,9.553506137565098e-09
ENSG00000129009,ISLR,7.32684107268029,8.7149496248271e-11,9.669474289189981e-09
ENSG00000166147,FBN1,7.287395560296212,8.779337858500295e-11,9.705621620962356e-09
ENSG00000129680,MAP7D3,7.2798655482518395,9.2021258843159e-11,1.0136291154593744e-08
ENSG00000157350,ST3GAL2,7.286489904284625,9.23641778869379e-11,1.0137466890957731e-08
ENSG00000077942,FBLN1,7.307753573576907,9.287087255663621e-11,1.0156545030279871e-08
ENSG00000238057,ZEB2-AS1,7.268953178026096,9.431070637694945e-11,1.027717240347672e-08
ENSG00000240184,PCDHGC3,7.2662110987698805,9.483898812646815e-11,1.0297961586173653e-08
ENSG00000138172,CALHM2,7.311455715510951,9.87727721994093e-11,1.0667638437365299e-08
ENSG00000079150,FKBP7,7.331049325729176,9.89427660518609e-11,1.0667638437365299e-08
ENSG00000005243,COPZ2,7.266037364002491,1.003994094492808e-10,1.0786573172945267e-08
ENSG00000154175,ABI3BP,7.255300403646628,1.010319166315282e-10,1.08164415447761e-08
ENSG00000271699,SNX29P2,7.268398066151059,1.0172617705462931e-10,1.0852689210807166e-08
ENSG00000196526,AFAP1,7.275927368092311,1.0215700115342127e-10,1.0860677418791601e-08
ENSG00000122641,INHBA,7.245496157841956,1.0407024787665523e-10,1.1025664594487863e-08
ENSG00000111790,FGFR1OP2,7.254977994177487,1.0443204169710177e-10,1.1025710921321691e-08
ENSG00000251349,MSANTD3-TMEFF1,7.2276330125977895,1.1347073622549333e-10,1.1938686564525009e-08
ENSG00000166086,JAM3,7.224877706490677,1.1868575429578546e-10,1.2444466443549848e-08
ENSG00000106665,CLIP2,7.272642473407931,1.214383977274026e-10,1.2689480792666122e-08
ENSG00000127947,PTPN12,7.229963582697262,1.2341538462498148e-10,1.2852048517670426e-08
ENSG00000167397,VKORC1,7.234756549088255,1.2528812798140464e-10,1.3002691703974892e-08
ENSG00000198756,COLGALT2,7.202475458667022,1.2756925671675977e-10,1.3194553087938216e-08
ENSG00000261087,ZNNT1,7.203579100108729,1.2889229165942734e-10,1.328635676727178e-08
ENSG00000126214,KLC1,7.226819360538702,1.3584676591195276e-10,1.3862730841155528e-08
ENSG00000010404,IDS,7.18974266882348,1.3571719255318074e-10,1.3862730841155528e-08
ENSG00000163637,PRICKLE2,7.191775450319186,1.3577229315285694e-10,1.3862730841155528e-08
