Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000128573,FOXP2,17.079432122348223,1.0811461985310902e-49,2.693330387493458e-47
ENSG00000233608,TWIST2,17.029052795840126,1.4150976773454095e-49,3.500951653752543e-47
ENSG00000018625,ATP1A2,17.07352837878699,1.4472480450980676e-49,3.5559677480686975e-47
ENSG00000166963,MAP1A,17.094443334817257,1.4801188170782807e-49,3.611993355445521e-47
ENSG00000035862,TIMP2,17.059787597431587,1.7349552818685015e-49,4.2052737044911327e-47
ENSG00000109472,CPE,17.00485575886176,1.8097311388244204e-49,4.3570795398019083e-47
ENSG00000122707,RECK,17.015149032449667,2.0584346620286754e-49,4.9228151087303115e-47
ENSG00000237125,HAND2-AS1,17.109863278648426,2.1121264940309827e-49,5.017769120554533e-47
ENSG00000253250,C8orf88,16.972818509110752,2.5260538268124134e-49,5.961653219029059e-47
ENSG00000145936,KCNMB1,17.67774294251153,3.013968158949341e-49,7.066671880130045e-47
ENSG00000101938,CHRDL1,17.17350709806547,3.44099775942902e-49,8.015513806753067e-47
ENSG00000071967,CYBRD1,16.955132885864344,4.2941074660415794e-49,9.93822691156836e-47
ENSG00000267272,LINC01140,16.941208298311462,4.48621971925852e-49,1.0316292306984674e-46
ENSG00000196569,LAMA2,16.905264057577046,4.867283113877671e-49,1.1121276888161383e-46
ENSG00000166923,GREM1,17.142614669899476,5.985038006143502e-49,1.3588687873062395e-46
ENSG00000106483,SFRP4,17.471017496992737,6.637414743522527e-49,1.4975093024804002e-46
ENSG00000054938,CHRDL2,16.86383400976066,7.14674203478083e-49,1.6023442313355795e-46
ENSG00000162614,NEXN,17.07067828761857,7.39147614437153e-49,1.6469218865033533e-46
ENSG00000159403,C1R,16.877833366486946,9.942488578291177e-49,2.201647486228638e-46
ENSG00000162687,KCNT2,16.83131272334313,1.0186468109539584e-48,2.241835401800696e-46
ENSG00000124212,PTGIS,17.00738078104851,1.2314150817090723e-48,2.6935703186676555e-46
ENSG00000183801,OLFML1,16.81757192461725,1.4180294089391676e-48,3.082967817386349e-46
ENSG00000139174,PRICKLE1,16.791949670980028,1.5282790522485554e-48,3.302647857910387e-46
ENSG00000170390,DCLK2,16.86631108217912,2.384520739836316e-48,5.122150449110669e-46
ENSG00000117020,AKT3,16.77205890379737,2.4568881527709927e-48,5.246187422878203e-46
