Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000084636,COL16A1,5.767954903214127,9.667732692334976e-08,1.0436317441375606e-05
ENSG00000196569,LAMA2,5.823026116200354,9.60298685903976e-08,1.0436317441375606e-05
ENSG00000007237,GAS7,5.756463986927299,9.731434057914415e-08,1.0467698428274772e-05
ENSG00000010282,HHATL,5.75395241093236,9.842448370044973e-08,1.0549568951524091e-05
ENSG00000213463,SYNJ2BP,5.834274441972935,9.954998704690599e-08,1.0557887398174668e-05
ENSG00000135414,GDF11,5.754157294751422,9.931466563933428e-08,1.0557887398174668e-05
ENSG00000164751,PEX2,5.7811495314593895,9.892322600169378e-08,1.0557887398174668e-05
ENSG00000172469,MANEA,5.763483978134578,1.0189818763286013e-07,1.075786015729511e-05
ENSG00000131149,GSE1,5.783828286795974,1.0278944388751812e-07,1.075786015729511e-05
ENSG00000009413,REV3L,5.7434734677160195,1.0228992110778907e-07,1.075786015729511e-05
ENSG00000213512,GBP7,5.742446734129645,1.0285918035658991e-07,1.075786015729511e-05
ENSG00000117069,ST6GALNAC5,5.774469896922557,1.0440809705458047e-07,1.0882203936454307e-05
ENSG00000042493,CAPG,-5.767931900488196,1.0570977893653397e-07,1.0891795842959978e-05
ENSG00000205213,LGR4,5.7709260122507,1.0594150657811929e-07,1.0891795842959978e-05
ENSG00000172086,KRCC1,5.808114775547725,1.0575709642083886e-07,1.0891795842959978e-05
ENSG00000260804,LINC01963,5.7868636895532015,1.0534324892745312e-07,1.0891795842959978e-05
ENSG00000223704,LINC01422,5.740409398522947,1.0651486017406925e-07,1.091362089363192e-05
ENSG00000129933,MAU2,5.8094015229279,1.0831954173581966e-07,1.1020521638681814e-05
ENSG00000142611,PRDM16,5.764784997664008,1.0853808183954293e-07,1.1020521638681814e-05
ENSG00000111961,SASH1,5.729728204340739,1.0865200318689804e-07,1.1020521638681814e-05
ENSG00000250072,SH3TC2-DT,5.846083367828082,1.0926519163399099e-07,1.1045651111468266e-05
